,molecule_chembl_id,IC50,units,smiles,pIC50
2006,CHEMBL3974534,110.0,nM,N#CCC(=O)N1CCc2[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3c2C1,6.958607314841775
2007,CHEMBL4081221,110.0,nM,O=c1c2c(F)cc(C3CC3)cc2ccn1-c1cccc(-c2ccnc3[nH]c(-c4ccc(O)cc4)cc23)c1CO,6.958607314841775
2008,CHEMBL3401268,110.0,nM,Cc1c(NC(=O)c2ccc(C3CC3)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.958607314841775
2009,CHEMBL4205586,110.0,nM,CC(C)(C#N)c1cc(F)c2c(c1)CCN(c1cccc(-c3nc(N)nc(Nc4ccc(N5CCOCC5)cc4)n3)c1CO)C2=O,6.958607314841775
2010,CHEMBL3589169,110.0,nM,CN1CCN(C(=O)c2ccc3[nH]c4c(C(N)=O)cc(-c5ccc(Cl)cc5)cc4c3c2)CC1,6.958607314841775
2011,CHEMBL3924266,110.0,nM,C=CC(=O)Nc1ccccc1[C@@H]1CCNc2c(C(N)=O)c(-c3ccc(OCC4CC4)cc3)nn21,6.958607314841775
2012,CHEMBL3905062,112.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CP(=O)(OCC)N4CCOCC4)cc3)ncc2Cl)c1,6.950781977329818
2013,CHEMBL3665115,112.0,nM,CNC(=O)Nc1cc(-c2cccc(-n3cnc4cc(C(C)(C)C)ccc4c3=O)c2C)cn(C)c1=O,6.950781977329818
2014,CHEMBL4114727,113.0,nM,CC(C)(N)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,6.94692155651658
2015,CHEMBL3900513,114.0,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCCC5C(=O)O)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,6.943095148663527
2016,CHEMBL4074645,114.0,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,6.943095148663527
2017,CHEMBL3903267,115.0,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCC(C)(O)CC5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,6.939302159646388
2018,CHEMBL4163399,115.0,nM,C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5cccnc5)cc4c32)ccc1C,6.939302159646388
2019,CHEMBL3358399,115.0,nM,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)ccc6c5=O)c4CO)cn(C)c3=O)nc2)CC1,6.939302159646388
2020,CHEMBL4559065,115.0,nM,NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)/C=C/C(F)F)C2)c1N,6.939302159646388
2021,CHEMBL4460184,115.2,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NC4CCCCC4)cc3)ncc2F)c1,6.938547520912807
2022,CHEMBL4079803,116.1,nM,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccc(N3CCN(CCC(F)(F)F)CC3)cn2)c1=O,6.935167780261426
2023,CHEMBL3402574,118.8,nM,CC(=O)c1cc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)cs1,6.925183559354825
2024,CHEMBL4846509,119.0,nM,CC/C=C/C(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c23)CC1,6.924453038607469
2025,CHEMBL4853953,120.0,nM,C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(OC(C)C)cc2)C1,6.920818753952375
2026,CHEMBL4237800,120.0,nM,Cc1c(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)cccc1-n1cnc2ccccc2c1=O,6.920818753952375
2027,CHEMBL4750989,120.0,nM,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5ncc(C#N)s5)cc4F)c4c(N)nccn34)C2)COC1,6.920818753952375
2028,CHEMBL4877159,120.0,nM,CC#CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(C)c(F)cn3)cc2)c(C(N)=O)n1N,6.920818753952375
2029,CHEMBL3925479,120.0,nM,C=CC(=O)Nc1ccccc1[C@@H]1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,6.920818753952375
2030,CHEMBL4461065,120.0,nM,O=C(Nc1cccc(C2CCCN(c3ncnc4[nH]ccc34)C2)c1)Nc1ccccc1Cl,6.920818753952375
2031,CHEMBL4870651,121.0,nM,C=CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(C)cc5)cc4)[nH]c23)CC1,6.91721462968355
2032,CHEMBL4075845,121.1,nM,CC1C=C(c2ccnc(N3CCc4c(sc5c4CCCC5)C3=O)c2CO)C=C(Nc2ccc(N3CCN(C4COC4)CC3)cc2)C1=O,6.916855856856948
2033,CHEMBL4457802,122.6,nM,Nc1ncnc2c1c(-c1ccc3c(c1)OCO3)cn2C[C@@H]1CCN(C[C@@H]2CO2)C1,6.911509529817604
2034,CHEMBL4211185,123.0,nM,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCc2ccccc21,6.910094888560602
2035,CHEMBL3665118,124.0,nM,Cc1c(-c2cc(Nc3ccc(C(=O)N4CCOCC4)cn3)c(=O)n(C)c2)cccc1-n1ncc2cc(N(C)C)ccc2c1=O,6.906578314837764
2036,CHEMBL3358401,124.0,nM,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)ncc6c5=O)c4CO)cn(C)c3=O)nc2)CC1,6.906578314837764
2037,CHEMBL3910506,124.0,nM,N#CN1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,6.906578314837764
2038,CHEMBL4549348,125.0,nM,COc1ccc(-c2cnc3oc4ccc(=O)n(-c5ccc(NC(=O)CN6CCCCC6)cc5)c4c3c2)cn1,6.903089986991944
2039,CHEMBL4454876,125.2,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N(CCCC)CCCC)cc3)ncc2F)c1,6.902395671125589
2040,CHEMBL3263638,126.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)NCCO)cc2)c2ncn(C)c2n1,6.899629454882437
2041,CHEMBL447602,126.0,nM,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)nc3)ccnc2cc1OCCCN1CCOCC1,6.899629454882437
2042,CHEMBL4245422,126.4,nM,C=CC(=O)N1CCC(n2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1,6.898252926053633
2043,CHEMBL3621509,127.0,nM,CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(-c4ccc(Oc5ccccc5)cc4)c23)CC1,6.896196279044043
2044,CHEMBL4076040,127.0,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCN(C)CC1,6.896196279044043
2045,CHEMBL4870437,129.0,nM,C=CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c23)C1,6.889410289700751
2046,CHEMBL4868737,129.0,nM,CC#CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccc(C)cn3)cc2)c(C(N)=O)n1N,6.889410289700751
2047,CHEMBL3649453,129.9,nM,CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-c4nc(C(N)=O)cs4)c3CO)ncc2c1,6.886390848926972
2048,CHEMBL3401275,130.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)nc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.886056647693163
2049,CHEMBL3941442,130.0,nM,C=CC(=O)N1CCC2(CC1)C(=O)Nc1c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn12,6.886056647693163
2050,CHEMBL3937490,130.0,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCOCC5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,6.886056647693163
2051,CHEMBL4447148,130.6,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCCSC(=S)N4CCN(C(C)C)CC4)cc3)ncc2F)c1,6.884056823060945
2052,CHEMBL3746854,132.0,nM,Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)ccc(F)c1NC(=O)c1cc2ncccc2s1,6.8794260687941495
2053,CHEMBL3290118,133.0,nM,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccccc2)nc1,6.876148359032914
2054,CHEMBL4646281,133.0,nM,C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,6.876148359032914
2055,CHEMBL4543872,134.0,nM,CN1CCN(c2ccc(Nc3nc(-c4cccc(NC(=O)c5ccc(Cl)cc5)c4)sc3C(=O)O)cc2)CC1,6.872895201635192
2056,CHEMBL4112704,135.3,nM,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3OC3CCCCC3)c12,6.868702203402377
2057,CHEMBL3400977,135.5,nM,Nc1cccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)c1,6.868060704789576
2058,CHEMBL4246563,136.0,nM,C=CC(=O)Nc1ccc(-n2c(=O)ccc3oc4ccc(-c5cccnc5)cc4c32)cc1,6.866461091629782
2059,CHEMBL3605111,137.0,nM,CNC(=O)Cn1cc(-c2cnc(N)c3c(-c4ccc(C(=O)Nc5ccccc5)cc4)csc23)cn1,6.863279432843593
2060,CHEMBL3914067,137.0,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCCC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,6.863279432843593
2061,CHEMBL4635070,138.0,nM,C=CC(=O)NCCOc1cc(Cc2cccc(OC)c2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,6.860120913598763
2062,CHEMBL4247514,139.0,nM,COc1ccc(-c2ccc3oc4ccc(=O)n(-c5ccc(NC(=O)CN6CCN(C)CC6)cc5)c4c3c2)cn1,6.856985199745905
2063,CHEMBL4095477,139.0,nM,Cn1cc(-c2cccc(N3Cc4nc(C(C)(C)C)sc4C3=O)c2CO)cc(Nc2ccncn2)c1=O,6.856985199745905
2064,CHEMBL3961123,140.0,nM,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccccc4)nn32)CC1,6.853871964321762
2065,CHEMBL3896294,140.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1cnccc12,6.853871964321762
2066,CHEMBL4204802,140.0,nM,Nc1nc(Nc2ccc(N3CCOCC3)cc2)nc(-c2cccc(NC(=O)c3ccc(C4CC4)cc3)c2CO)n1,6.853871964321762
2067,CHEMBL4115692,140.0,nM,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccc(F)c(F)c3)cc2)c2c(N)ncnc21,6.853871964321762
2068,CHEMBL3263642,140.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2ncn(CCc3ccccc3)c2n1,6.853871964321762
2069,CHEMBL4435444,140.0,nM,CC(C)(C)c1ccccc1NC(=O)Nc1cccc(C2CCCN(c3ncnc4[nH]ccc34)C2)c1,6.853871964321762
2070,CHEMBL3971384,140.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(S(=O)(=O)N(C)C)CC3)cc12,6.853871964321762
2071,CHEMBL3914552,142.0,nM,Nc1ncnc2c1c(-c1cc(O)cc(Cl)c1)nn2C1Cc2ccccc2C1,6.847711655616944
2072,CHEMBL4851021,142.0,nM,C=CC(=O)N1CC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1,6.847711655616944
2073,CHEMBL4755663,142.0,nM,CC(C)(C)c1ccc(C(=O)NCc2ccc(-c3ncnc4[nH]ccc34)cc2)cc1,6.847711655616944
2074,CHEMBL3263635,143.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)OCCN(C)C)cc2)c2ncn(C)c2n1,6.844663962534938
2075,CHEMBL3966506,143.0,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,6.844663962534938
2076,CHEMBL2057921,144.0,nM,Cc1c(NC(=O)c2ccc(N(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nccn2n1,6.84163750790475
2077,CHEMBL3621502,144.0,nM,COc1ccccc1-c1ccc(C(N)=O)c2[nH]c3cc(C(=O)N4CCN(C)CC4)ccc3c12,6.84163750790475
2078,CHEMBL4114105,144.2,nM,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4nc(C(F)(F)F)c[nH]4)cc3)c12,6.84103473961659
2079,CHEMBL4129607,145.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCC(N6CCN(C)CC6)CC5)cc4OC)nc32)c1,6.838631997765026
2080,CHEMBL4795828,146.0,nM,C=CC(=O)Nc1cc(Nc2ncnc(Nc3ccc(C(=O)N4CCCCC4)cc3)n2)ccc1C,6.835647144215563
2081,CHEMBL4466633,148.0,nM,Cn1c2c(cc(Nc3ccc(C(=O)N4CCOCC4)cn3)c1=O)-c1cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c1C[C@@H](O)C2,6.8297382846050425
2082,CHEMBL4865458,149.0,nM,C=CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5F)cc4)[nH]c23)C1,6.826813731587726
2083,CHEMBL4539748,150.0,nM,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccc(F)cc3)cc2)CC1,6.823908740944319
2084,CHEMBL3401270,150.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)O)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.823908740944319
2085,CHEMBL4455455,150.0,nM,CN(C)CC(=O)Nc1ccc(-n2c(=O)ccc3oc4ccc(-c5ccc(O)cc5)cc4c32)cc1,6.823908740944319
2086,CHEMBL4861061,150.0,nM,C=CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(OC)cc5)cc4)[nH]c23)CC1,6.823908740944319
2087,CHEMBL4553092,150.0,nM,COc1ccc(-c2cnc3oc4ccc(=O)n(-c5ccc(NC(=O)CN(C)C)cc5)c4c3c2)cn1,6.823908740944319
2088,CHEMBL3263313,150.0,nM,Cn1cnc2c(Nc3ccc(C(=O)N4CCOCC4)cc3)nc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3)cc21,6.823908740944319
2089,CHEMBL3401278,150.0,nM,Cc1c(NC(=O)c2cc3c(s2)CCOC3)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.823908740944319
2090,CHEMBL3906908,150.0,nM,C=CC(=O)Nc1cccc(-c2cn3nc(-c4ccc(Oc5ccccc5)cc4)c(C(N)=O)c3[nH]2)c1,6.823908740944319
2091,CHEMBL4871640,153.0,nM,CC#CC(=O)N1CC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(OC)cc5)cc4)[nH]c23)C1,6.815308569182401
2092,CHEMBL4091764,153.0,nM,COc1ccc(-c2n[nH]c(NCc3c(F)cccc3Cl)n2)cc1OC,6.815308569182401
2093,CHEMBL4443744,154.5,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCCC4)cc3)ncc2F)c1,6.811071516239147
2094,CHEMBL4873420,155.0,nM,CC#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(OC)cc5)cc4)[nH]c23)CC1,6.809668301829708
2095,CHEMBL4866177,155.0,nM,CC#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccc(Br)cc5)cc4)[nH]c23)CC1,6.809668301829708
2096,CHEMBL4867619,155.0,nM,Cc1c(NC(=O)c2ccccc2)cccc1-c1cc2[nH]cnc2c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.809668301829708
2097,CHEMBL4175202,155.0,nM,C=CC(=O)N1CCc2ccc(-n3c(=O)ccc4cnc5ccc(-c6ccc(N7CCN(C)CC7)cc6)cc5c43)cc21,6.809668301829708
2098,CHEMBL4108219,155.3,nM,CCOC(=O)c1oc(NC(=O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)cc2)nc1C(F)(F)F,6.808828544271441
2099,CHEMBL4639063,156.2,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3cc4c(cc3F)COB4O)ncc2C(F)(F)F)c1,6.806318970458719
2100,CHEMBL4249492,159.0,nM,C=CC(=O)N1CCCC(n2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1,6.798602875679549
2101,CHEMBL4455183,159.0,nM,CN1CCN(c2ccc(Nc3nc(-c4cccc(NC(=O)c5ccccc5)c4)sc3C(N)=O)cc2)CC1,6.798602875679549
2102,CHEMBL4763637,160.0,nM,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)nn(C)c(=O)c32)C1,6.795880017344075
2103,CHEMBL4453568,160.0,nM,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2cc(F)c(Oc3ccccc3)cc2F)CC1,6.795880017344075
2104,CHEMBL4584007,161.0,nM,CCOC(=O)c1sc(-c2cccc(NC(=O)c3ccco3)c2)nc1Nc1ccc(N2CCN(C)CC2)cc1,6.79317412396815
2105,CHEMBL4456471,161.0,nM,CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4ccc5c(c4)OCO5)n[nH]3)cc2)CC1,6.79317412396815
2106,CHEMBL3895833,162.0,nM,COC1CN(C(=O)c2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5C)ncnc4[nH]3)cc2)C1,6.790484985457369
2107,CHEMBL4081428,163.0,nM,CCC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,6.787812395596042
2108,CHEMBL4852053,166.0,nM,Cc1c(NC(=O)c2ccccn2)cccc1-c1cc2[nH]cnc2c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.779891911959945
2109,CHEMBL3290136,166.0,nM,Cc1ccc(NC(=O)c2cccc(F)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1,6.779891911959945
2110,CHEMBL4784149,167.0,nM,c1cc(N2CCOCC2)ccc1Nc1nc(-c2ccc3cn[nH]c3c2)nc2[nH]ncc12,6.777283528852417
2111,CHEMBL4086348,167.0,nM,CC1(C(=O)N2CC(c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,6.777283528852417
2112,CHEMBL3263652,169.0,nM,Cc1c(NC(=O)C2CCCCC2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,6.772113295386326
2113,CHEMBL4247992,170.0,nM,C=CC(=O)N(C)c1cccc(-c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)c1,6.769551078621726
2114,CHEMBL3263641,170.0,nM,CCCn1cnc2c(Nc3ccc(C(=O)N4CCOCC4)cc3)nc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)nc21,6.769551078621726
2115,CHEMBL3908157,170.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1cccc(N)c12,6.769551078621726
2116,CHEMBL4591391,170.0,nM,C=C(F)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,6.769551078621726
2117,CHEMBL3928872,171.0,nM,Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCCCC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,6.767003889607846
2118,CHEMBL3358408,171.0,nM,Cc1c(-c2cc(Nc3ccc(N4CCN(C5COC5)CC4)cn3)c(=O)n(C)c2)cccc1-n1ccc2cc(C3CC3)cc(F)c2c1=O,6.767003889607846
2119,CHEMBL3894476,175.0,nM,N#C/C(=C\C1CC1)C(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,6.756961951313706
2120,CHEMBL4855796,176.0,nM,C=CC(=O)N1CCC(Cc2nc(-c3ccc(C(=O)Nc4ccccn4)cc3)c(C(N)=O)n2N)CC1,6.75448733218585
2121,CHEMBL3925929,176.0,nM,Nc1ccc2c(c1)CC(n1nc(-c3cc(F)c4c(c3)NCCO4)c3c(N)ncnc31)CC2,6.75448733218585
2122,CHEMBL4518667,176.0,nM,C=C(C)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,6.75448733218585
2123,CHEMBL4856467,176.0,nM,C=CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c(C(N)=O)n1N,6.75448733218585
2124,CHEMBL3605103,176.2,nM,CCn1cc(-c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1,6.7539940959239715
2125,CHEMBL4848746,178.0,nM,CC#CC(=O)N1CC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c23)C1,6.7495799976911055
2126,CHEMBL4287216,180.0,nM,C=CC(=O)N[C@H]1CCN(c2ncc(C(N)=O)c(N)n2)C1,6.7447274948966935
2127,CHEMBL3954461,180.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC21CCN(Cc2ccccc2)CC1,6.7447274948966935
2128,CHEMBL3960383,180.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c3c([nH]c12)CCNCC3,6.7447274948966935
2129,CHEMBL4244148,180.3,nM,C=CC(=O)N1CCCC(n2nc(-c3cnn(C)c3)c3c(N)ncnc32)C1,6.744004273277598
2130,CHEMBL3984106,181.0,nM,Cc1c(-c2nc(N)nc3[nH]c(-c4ccc(N5CCOCC5)nc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,6.7423214251308154
2131,CHEMBL4250380,183.0,nM,COc1ccc(-c2ccc3oc4ccc(=O)n(-c5ccc(NC(=O)CN6CCCC6)cc5)c4c3c2)cn1,6.73754891026957
2132,CHEMBL3612994,183.3,nM,C=CC(=O)N1CC=C(c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)CC1,6.736837535037783
2133,CHEMBL31965,185.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,6.732828271596986
2134,CHEMBL4639739,186.0,nM,C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cc12,6.730487055782083
2135,CHEMBL4644593,187.0,nM,C=CC(=O)NCCOc1cc(Cc2ccccc2OC)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,6.7281583934635005
2136,CHEMBL3685419,187.0,nM,C=CC(=O)Nc1cccc(-c2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3n[nH]cc23)c1,6.7281583934635005
2137,CHEMBL4105457,187.0,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(N(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCC(O)CC1,6.7281583934635005
2138,CHEMBL3402353,189.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)NCCCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)cc2)n1,6.723538195826755
2139,CHEMBL3622195,189.0,nM,NC(=O)c1cc(-c2cccc(Cl)c2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,6.723538195826755
2140,CHEMBL3949342,190.0,nM,Cc1c(-c2ccnc3[nH]c(-c4ccc(CN5CCN(C)CC5)c(F)c4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,6.721246399047171
2141,CHEMBL4209148,190.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(N)nc(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.721246399047171
2142,CHEMBL3963772,190.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCc1ccc(N)cc1-2,6.721246399047171
2143,CHEMBL3401280,190.0,nM,Cc1c(NC(=O)c2cc3n(c2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1,6.721246399047171
2144,CHEMBL3358336,190.0,nM,CN(C)c1ccc2c(c1)CCN(c1cccc(-c3cc(Nc4ccc(N5CCOCC5)cn4)c(=O)n(C)c3)c1CO)C2=O,6.721246399047171
2145,CHEMBL3899641,194.0,nM,Nc1nccn2c([C@H]3CC[C@@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4ccccn4)cc3)c12,6.7121982700697735
2146,CHEMBL4093800,197.0,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)OC,6.7055337738384075
2147,CHEMBL3402577,197.4,nM,COc1ccc(-c2cc3c(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)ncnc3[nH]2)cn1,6.704652851666382
2148,CHEMBL3949083,200.0,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2c1ccccc1N,6.698970004336019
2149,CHEMBL4241577,200.0,nM,COc1ccc(-c2ccc3oc4ccc(=O)n(-c5ccc(NC(=O)CN6CCOCC6)cc5)c4c3c2)cn1,6.698970004336019
2150,CHEMBL4249247,200.0,nM,C=CC(=O)NCc1cccc(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)c1,6.698970004336019
